VESSEL,CRUISE,YEAR,HAUL,STRATUM,STATIONID,LATITUDE,LONGITUDE,SPECIES_CODE,CPUE_KGHA,CPUE_NOHA,AREA_FISHED
1,198203,1982,107,42,HG2120,57.14200,-169.90583,10130,0.0319897332,0.2352186263,4.251364
1,198203,1982,108,42,H-20,57.31667,-169.60833,10130,0.1885520038,0.8315413617,4.810344
1,198203,1982,109,42,IH2120,57.48983,-169.97567,10130,0.5634325829,3.6405754122,4.6695915
1,198203,1982,110,42,I-20,57.66583,-169.67833,10130,1.5313309425,11.183759122,4.7390148
1,198203,1982,111,42,JI2120,57.83583,-169.99350,10130,1.7914881568,13.939734069,4.3042428
1,198203,1982,112,42,J-20,58.00233,-169.69783,10130,0.7759009484,6.2003658045,4.6771434
1,198203,1982,113,41,K-20,58.32433,-169.72683,10130,1.5038681505,32.048924429,4.5243328
1,198203,1982,114,41,L-20,58.65433,-169.78100,10130,1.0219784939,9.0128471474,5.1038256
1,198203,1982,115,41,M-20,58.98767,-169.83900,10130,1.5348187497,18.611554357,4.7282456
1,198203,1982,116,41,N-20,59.32233,-169.87017,10130,0.9429679042,7.0681015744,4.810344
1,198203,1982,117,41,O-20,59.66117,-169.89800,10130,1.3086402657,7.9889858515,4.506204
1,198203,1982,118,41,P-20,59.99767,-169.96733,10130,0.2604913225,10.10724708,4.353312
1,198203,1982,119,20,Q-20,60.32317,-169.96567,10130,0,0,4.9404
1,198203,1982,120,41,Q-22,60.34250,-171.35017,10130,4.3815177105,16.852781663,4.8656656
1,198203,1982,121,41,P-22,60.01133,-171.31533,10130,5.5826931445,21.961054604,4.143699
1,198203,1982,122,41,O-22,59.68317,-171.24900,10130,2.923946828,8.8096575506,4.6539834
1,198203,1982,123,41,N-22,59.34350,-171.19633,10130,1.2427907284,13.909477374,4.7449662
1,198203,1982,124,41,M-22,59.01183,-171.13683,10130,1.2961824182,4.2865875248,4.8990018
1,198203,1982,125,41,L-22,58.67817,-171.08633,10130,1.3524578829,13.955944382,4.7291676
1,198203,1982,126,41,K-22,58.34233,-171.01917,10130,5.4473505233,29.534351426,4.6048074
1,198203,1982,127,42,J-22,58.01267,-170.97133,10130,1.5542119404,12.143974977,4.6113402
1,198203,1982,128,42,I-22,57.66350,-170.89517,10130,5.2402051831,28.881201406,4.3280748
1,198203,1982,130,42,H-22,57.36500,-170.87167,10130,2.719778665,12.684459134,4.3360146
1,198203,1982,131,42,G-22,57.01167,-170.78833,10130,8.7013766113,62.277661977,4.8010794
1,198203,1982,132,61,F-22,56.67983,-170.73967,10130,5.7763465284,43.254533454,4.5544359
1,198203,1982,133,61,E-22,56.34417,-170.68250,10130,7.7767114724,70.250707211,4.78287
1,198203,1982,134,61,F-24,56.67400,-171.96850,10130,7.9060681666,36.174849491,4.56118
1,198203,1982,136,61,G-24,57.01617,-171.96750,10130,3.1119387544,13.285852745,4.59135
1,198203,1982,137,61,H-24,57.32500,-172.09417,10130,0.2869901039,1.686936687,4.7423238
1,198203,1982,138,61,I-24,57.66500,-172.15333,10130,2.3574911132,14.509636651,4.6176208
1,198203,1982,139,61,J-24,58.00250,-172.23283,10130,0.4453729462,3.927451025,5.0923614
1,198203,1982,140,61,K-24,58.33800,-172.30067,10130,0.4131434365,2.2775272131,4.3907269
1,198203,1982,141,61,L-24,58.65633,-172.36250,10130,0,0,4.9903025
1,198203,1982,142,41,M-24,58.99050,-172.42900,10130,1.3858794813,5.8927159047,4.581928
1,198203,1982,143,43,N-24,59.32167,-172.49750,10130,3.594942511,13.209415804,4.5422145
1,198203,1982,144,43,O-24,59.65950,-172.56367,10130,0.526166081,3.3742113414,4.7418488
1,198203,1982,145,43,P-24,59.99433,-172.65000,10130,0.4176087035,2.7625713572,4.3437792
1,198203,1982,146,41,R-26,60.66483,-174.14067,10130,1.202947979,5.3044101835,4.3360146
1,198203,1982,147,43,Q-26,60.33517,-174.07083,10130,0.707761128,3.7895871419,4.4859768
1,198203,1982,148,43,P-26,60.01200,-173.95850,10130,6.5516595466,27.283296684,4.361643
1,198203,1982,149,62,O-26,59.67950,-173.88083,10130,0.2312013147,1.2232873793,4.9048164
37,198301,1983,1,10,H-16,57.31550,-158.42017,10130,0,0,4.4260056
37,198301,1983,2,10,I-16,57.65450,-158.34817,10130,0,0,3.5977197
37,198301,1983,3,10,J-16,57.98833,-158.32500,10130,0,0,3.6771333
37,198301,1983,4,10,J-15,58.00233,-158.94667,10130,0.0572303674,0.2521161559,3.9664257
37,198301,1983,5,10,I-15,57.68467,-159.01267,10130,0.0616946554,1.3589131152,3.6794111
37,198301,1983,6,10,H-15,57.33950,-159.05467,10130,2.3144291876,5.8550792603,3.5866295
37,198301,1983,7,10,G-15,57.01167,-159.11083,10130,0.1497658905,0.5076809848,3.9394818
37,198301,1983,8,31,F-13,56.66617,-160.35267,10130,0.3296747912,1.4965781702,4.6773367
37,198301,1983,9,31,G-13,56.97883,-160.32600,10130,4.6668126052,16.62306295,4.4516465
37,198301,1983,10,31,H-13,57.32983,-160.30867,10130,1.5294219336,7.8006054528,3.9740505
37,198301,1983,11,31,I-13,57.66917,-160.26717,10130,4.6497671311,13.069781949,3.9021309
37,198301,1983,12,10,J-13,57.99150,-160.22200,10130,8.1601774537,46.378071975,3.3852205
37,198301,1983,14,10,K-13,58.24917,-160.08800,10130,0,0,3.184776
37,198301,1983,15,10,K-11,58.32417,-161.39700,10130,0,0,3.82227
37,198301,1983,16,10,J-11,58.01150,-161.46900,10130,1.8974148354,7.4521550611,4.1598705
37,198301,1983,17,10,I-11,57.68283,-161.48867,10130,4.6515496665,17.873389689,4.4759277
37,198301,1983,18,31,H-11,57.34650,-161.52450,10130,13.495957695,50.783850728,5.0212813
37,198301,1983,19,31,G-11,57.00433,-161.53933,10130,3.1190234761,15.81515431,4.362904
37,198301,1983,20,31,F-11,56.67350,-161.58550,10130,18.05009485,128.88190455,4.0734966
37,198301,1983,21,10,E-11,56.34900,-161.59600,10130,11.107484539,44.091675865,4.4226035
37,198301,1983,22,10,C-09,55.67000,-162.81833,10130,22.078455685,74.590890804,4.4643521
37,198301,1983,23,31,D-09,55.99150,-162.82100,10130,21.3303555,56.978670756,4.2296529
37,198301,1983,24,31,E-09,56.33083,-162.78700,10130,17.315345249,67.26407971,4.0734966
37,198301,1983,25,31,F-09,56.66000,-162.78583,10130,8.0745324567,36.595485398,3.8256085
37,198301,1983,26,31,G-09,56.98700,-162.77433,10130,3.4259054261,20.756074611,5.203296
37,198301,1983,27,10,H-09,57.30917,-162.77550,10130,0.5377749355,2.1732271455,5.061597
37,198301,1983,28,10,I-09,57.65250,-162.74417,10130,2.8361753959,10.556232237,4.926
37,198301,1983,29,10,J-09,57.98900,-162.76067,10130,6.3453988596,11.239669879,5.783088
37,198301,1983,30,10,K-09,58.31917,-162.72000,10130,0,0,3.8075985
37,198301,1983,31,10,L-09,58.64867,-162.71483,10130,0,0,3.110601
37,198301,1983,32,10,N-07,59.31767,-164.00100,10130,0,0,4.91699
37,198301,1983,33,10,M-07,59.01667,-164.00333,10130,0,0,3.08358
37,198301,1983,34,10,L-07,58.67917,-163.98617,10130,0,0,4.722743
37,198301,1983,35,10,K-07,58.34150,-163.99483,10130,0.4982892259,1.515132576,5.280066
37,198301,1983,36,10,J-07,57.96717,-163.99733,10130,2.0651169382,14.701716634,4.2171946
37,198301,1983,37,10,I-07,57.67450,-164.00283,10130,10.369053665,41.458940102,3.473316
37,198301,1983,38,31,H-07,57.35000,-163.99300,10130,5.4379934476,36.924646866,4.170656
37,198301,1983,39,31,G-07,57.01450,-163.98067,10130,4.6547143268,32.651568581,4.287696
37,198301,1983,40,31,F-07,56.67300,-164.00017,10130,5.1841820061,34.811464464,4.768544
37,198301,1983,41,31,E-07,56.33850,-163.99300,10130,2.3585927655,12.783113464,4.615464
37,198301,1983,42,31,Z-05,54.68000,-165.15400,10130,3.9387052915,10.239978399,4.8828228
37,198301,1983,43,50,A-05,54.98883,-165.15017,10130,16.284898026,85.359943607,4.721184
37,198301,1983,44,50,B-05,55.32367,-165.16483,10130,17.400749482,85.930709597,4.561815
37,198301,1983,45,31,C-05,55.66317,-165.20083,10130,18.445511574,76.964330308,3.664035
37,198301,1983,46,31,D-05,55.99450,-165.18300,10130,9.8589454322,52.898081633,3.818664
37,198301,1983,47,31,E-05,56.32417,-165.21650,10130,5.5295111648,36.210018105,4.1425
37,198301,1983,48,31,F-05,56.65417,-165.21783,10130,4.3600599459,31.240032682,4.57746
37,198301,1983,49,31,G-05,56.99617,-165.21667,10130,9.1152405291,52.125113136,4.5083835
37,198301,1983,50,31,H-05,57.32733,-165.23500,10130,1.3710146183,5.5614349595,4.1356233
37,198301,1983,51,31,I-05,57.65833,-165.23733,10130,4.948659552,45.017045957,4.3539063
37,198301,1983,52,10,J-05,57.98783,-165.25383,10130,2.6345703108,29.283759655,4.1319831
37,198301,1983,53,10,K-05,58.30383,-165.31733,10130,0.9126173667,4.2110004104,4.2745187
37,198301,1983,54,10,L-05,58.65367,-165.29733,10130,0,0,3.9125379
37,198301,1983,55,10,M-05,58.98100,-165.29083,10130,0,0,3.17727
37,198301,1983,56,20,N-05,59.32133,-165.29683,10130,0,0,3.6983772
37,198301,1983,57,20,O-03,59.66683,-166.63283,10130,0,0,3.77983
37,198301,1983,58,20,N-03,59.34700,-166.60833,10130,0,0,4.558304
37,198301,1983,59,20,M-03,59.01600,-166.59217,10130,0,0,4.09656
37,198301,1983,60,20,L-03,58.67517,-166.53967,10130,0.0644973948,1.4206474629,3.519522
37,198301,1983,61,10,K-03,58.34983,-166.53433,10130,0.5248386513,3.6000691419,3.8888142
37,198301,1983,62,31,J-03,58.01333,-166.51917,10130,3.0472144848,36.860586066,4.584843
37,198301,1983,63,31,I-03,57.68183,-166.50583,10130,1.5452783708,26.051522965,4.4911002
37,198301,1983,64,31,H-03,57.34067,-166.48167,10130,0.4005104074,6.3393394046,4.416864
37,198301,1983,65,31,G-03,57.02650,-166.43500,10130,5.7194043647,43.231347668,3.886069
37,198301,1983,66,31,F-03,56.67367,-166.42900,10130,3.4513704102,23.722296945,4.46837
37,198301,1983,67,31,E-03,56.34783,-166.39800,10130,11.508996781,62.837615905,5.044749
37,198301,1983,68,50,D-03,56.01350,-166.37533,10130,5.8341924607,41.28574939,5.038058
37,198301,1983,69,50,C-03,55.67717,-166.35767,10130,6.8737436963,66.780261604,3.893366
37,198301,1983,70,50,B-03,55.34800,-166.32683,10130,10.247880059,116.85788512,4.4926365
37,198301,1983,71,50,A-03,54.99950,-166.34950,10130,11.861030702,102.11975564,3.6329895
37,198301,1983,72,31,H-01,57.32283,-167.73217,10130,6.6278557073,35.88860178,3.90096
37,198301,1983,73,31,G-01,57.01933,-167.70117,10130,1.3659711726,6.7175112779,4.317075
37,198301,1983,74,31,F-01,56.67983,-167.64967,10130,4.8772511634,37.593498669,4.947664
37,198301,1983,75,50,E-01,56.35150,-167.64583,10130,17.62745401,64.369609863,4.582908
37,198301,1983,76,50,D-01,56.03100,-167.58267,10130,23.771036884,219.0374867,3.930834
37,198301,1983,77,50,C-01,55.68417,-167.55217,10130,11.488396183,125.31108144,4.5247395
37,198301,1983,78,50,B-01,55.34667,-167.53167,10130,5.4541670018,38.35414685,4.823468
37,198301,1983,80,31,I-01,57.65550,-167.76133,10130,2.8515653251,50.778319196,4.1356233
37,198301,1983,81,41,J-01,57.98650,-167.79950,10130,0.6957973546,12.188537168,4.7585694
37,198301,1983,82,41,K-01,58.31617,-167.83250,10130,2.5952258703,24.432042712,4.7887932
37,198301,1983,83,20,L-01,58.65150,-167.86450,10130,0.659123217,5.8115199144,4.1297286
37,198301,1983,84,20,M-01,58.98450,-167.88700,10130,0.2516681067,0.7922395802,3.7867333
37,198301,1983,85,20,N-01,59.31733,-167.92900,10130,0.4919226189,1.7589604966,3.4111056
37,198301,1983,86,20,O-01,59.65067,-167.95200,10130,0.0704650762,0.2590627803,3.8600682
37,198301,1983,87,20,P-01,60.00133,-167.98200,10130,0,0,4.0377
37,198301,1983,88,20,Q-02,60.31500,-167.33167,10130,0,0,3.1510182
37,198301,1983,89,20,Q-01,60.33183,-167.94283,10130,0.0111971065,0.7464737699,4.0188954
37,198301,1983,90,20,Q-19,60.33350,-169.29867,10130,1.1293298122,3.7233210376,4.2972389
37,198301,1983,91,20,P-19,60.01833,-169.31667,10130,3.2073144851,8.8383597338,3.9600108
37,198301,1983,92,20,O-19,59.67617,-169.25183,10130,1.7362547926,6.8637105985,3.7880385
37,198301,1983,93,20,N-19,59.35100,-169.18467,10130,0.5292127497,2.2879928651,4.370643
37,198301,1983,94,41,M-19,59.00800,-169.16233,10130,0.3984224229,23.940487375,4.5529566
37,198301,1983,95,41,L-19,58.68200,-169.14883,10130,2.5727086062,19.427623361,4.4781597
37,198301,1983,96,41,K-19,58.35283,-169.11733,10130,3.8303370116,38.954352244,3.8249898
37,198301,1983,97,42,J-19,58.01633,-169.06650,10130,1.6804217999,18.407282611,4.2917796
37,198301,1983,98,42,JI2019,57.84550,-169.23383,10130,0.8103775308,6.0292624222,4.4781597
37,198301,1983,99,42,I-19,57.67183,-169.06583,10130,3.5501773087,25.41463642,4.4462568
37,198301,1983,100,42,IH2019,57.49100,-169.26017,10130,3.6151170597,20.062607979,3.6386097
37,198301,1983,101,42,H-19,57.32083,-168.98550,10130,0.5054755447,1.5915476849,3.1415961
37,198301,1983,102,42,HG2019,57.18117,-169.17033,10130,3.284751651,14.591690454,3.7007364
37,198301,1983,103,32,G-19,57.01550,-168.95950,10130,0.4313626862,1.2192274906,4.1009574
37,198301,1983,104,32,GF2019,56.84283,-169.15817,10130,1.2880811281,3.9900472262,4.2606012
37,198301,1983,105,32,F-19,56.66600,-168.92033,10130,6.597693704,25.061064231,4.0700586
37,198301,1983,106,50,E-19,56.33633,-168.88733,10130,10.631600393,27.376385074,5.3330635
37,198301,1983,107,50,E-21,56.33350,-170.03583,10130,6.9596612949,68.217016419,4.588298
37,198301,1983,108,42,F-21,56.66667,-170.07450,10130,9.6447446716,67.278770297,4.3550142
37,198301,1983,109,42,GF2221,56.82667,-170.47333,10130,12.612622588,68.571934728,4.7687148
37,198301,1983,110,42,G-21,56.99500,-170.16183,10130,1.7790188533,13.686785083,3.7992852
37,198301,1983,111,42,HG2221,57.11183,-170.48167,10130,0.1235502514,0.3885228033,2.5738515
37,198301,1983,112,42,H-21,57.34350,-170.23167,10130,0,0,3.1058424
37,198301,1983,113,42,IH2221,57.49617,-170.55300,10130,1.6256733874,14.143029112,5.1615534
37,198301,1983,114,42,I-21,57.65383,-170.26867,10130,3.0589744755,19.97295299,3.8552136
37,198301,1983,115,42,JI2221,57.82450,-170.56850,10130,3.2212755547,25.903174065,4.6326369
37,198301,1983,116,42,J-21,58.00000,-170.32150,10130,1.5958415013,22.83435058,4.2917796
37,198301,1983,117,41,K-21,58.32100,-170.37900,10130,0.7852549548,13.850166133,4.0432728
37,198301,1983,118,41,L-21,58.64950,-170.44133,10130,0.7242011887,13.188328357,4.3220034
37,198301,1983,119,41,M-21,58.98667,-170.48117,10130,2.889412723,15.975896215,4.9449495
37,198301,1983,120,41,N-21,59.31517,-170.52817,10130,2.174123094,12.582193177,5.0070762
37,198301,1983,121,41,O-21,59.65150,-170.58133,10130,1.8232936177,16.301339142,4.4781597
37,198301,1983,122,41,P-21,59.98567,-170.62550,10130,2.5007113196,16.926106399,4.1356233
37,198301,1983,123,41,Q-21,60.31767,-170.65467,10130,3.8962712633,16.536874025,4.3539063
37,198301,1983,124,41,S-23,60.99033,-172.14167,10130,3.5317709984,13.321370742,4.3539063
37,198301,1983,125,41,R-23,60.68117,-172.11567,10130,2.0439158856,6.5669799116,4.416033
37,198301,1983,126,43,Q-23,60.35150,-172.05933,10130,0,0,4.3104144
37,198301,1983,127,43,QP2423,60.15783,-172.26600,10130,0,0,3.5274426
37,198301,1983,128,43,P-23,60.01517,-171.99583,10130,0.2527066452,1.5192784278,3.9492432
37,198301,1983,129,43,PO2423,59.84850,-172.15067,10130,11.000760151,32.643205197,4.1356233
37,198301,1983,131,43,O-23,59.63750,-171.87750,10130,0.8500687436,6.4784770877,4.3220034
37,198301,1983,132,43,N-23,59.35367,-171.79733,10130,2.0935331086,21.848551439,4.0734966
37,198301,1983,133,41,M-23,59.02683,-171.77833,10130,2.2257569272,12.16260616,4.7687148
37,198301,1983,134,41,L-23,58.70133,-171.69283,10130,3.3671844228,39.379626936,4.4185284
37,198301,1983,135,41,K-23,58.36817,-171.62317,10130,3.2339471794,26.640864102,3.9413136
37,198301,1983,136,41,J-23,58.03167,-171.55617,10130,3.2723212173,33.977590336,4.2969498
37,198301,1983,137,41,I-23,57.69900,-171.51933,10130,3.6072794656,37.731158133,4.4260502
37,198301,1983,138,41,H-23,57.35083,-171.47100,10130,2.7516771489,19.60177933,4.8464988
37,198301,1983,139,61,G-23,57.04233,-171.42717,10130,4.312043462,30.348103601,4.9755992
37,198301,1983,140,61,F-23,56.72367,-171.38967,10130,6.7347773065,53.060894498,4.2969498
37,198301,1983,141,61,F-25,56.71200,-172.53883,10130,0.7964375466,7.8715317577,4.954563
37,198301,1983,142,61,G-25,57.01400,-172.65617,10130,3.5835779747,12.878813727,5.2023425
37,198301,1983,143,61,H-25,57.34133,-172.71400,10130,8.698417457,19.679203855,4.776616
37,198301,1983,144,61,I-25,57.66833,-172.79867,10130,5.2042490072,36.047638087,4.854687
37,198301,1983,145,61,J-25,57.99867,-172.86933,10130,2.2438525569,7.2395314615,4.9726975
37,198301,1983,146,61,K-25,58.33500,-172.91667,10130,1.6097682361,9.6201289012,4.677692
37,198301,1983,147,61,L-25,58.66783,-172.98633,10130,1.0132423982,6.8581481217,5.1034185
37,198301,1983,148,61,M-25,59.01800,-173.07417,10130,0,0,5.2023425
37,198301,1983,149,43,N-25,59.34800,-173.13917,10130,0,0,4.911049
37,198301,1983,150,43,ON2625,59.52850,-173.40400,10130,0,0,4.3946474
37,198301,1983,151,43,O-25,59.76050,-173.23500,10130,0.3763008843,2.9153227029,4.4591976
37,198301,1983,152,43,PO2625,59.85000,-173.55633,10130,6.4555527998,36.614884212,4.588298
37,198301,1983,153,43,P-25,60.00633,-173.32767,10130,4.5259023899,16.387674801,4.8206961
37,198301,1983,154,43,QP2625,60.18817,-173.62467,10130,5.4142322691,21.014719256,4.7585694
37,198301,1983,155,43,Q-25,60.33667,-173.37667,10130,0.4225973607,1.7248871863,2.8987403
37,198301,1983,156,41,R-25,60.66767,-173.42917,10130,0.2882226937,0.9411353264,4.2501858
37,198301,1983,157,41,S-25,60.98983,-173.48500,10130,3.2777483132,22.744043228,4.2208854
37,198301,1983,158,61,K-27,58.32883,-174.28650,10130,1.4033957093,2.6520863798,4.5247395
37,198301,1983,159,61,L-27,58.64950,-174.26567,10130,2.2873004096,7.6732976455,4.5612723
37,198301,1983,160,61,M-27,58.98750,-174.36183,10130,0,0,4.776616
37,198301,1983,161,62,N-27,59.31233,-174.44900,10130,0,0,2.0615055
37,198301,1983,162,62,O-27,59.66950,-174.43717,10130,0,0,4.677692
37,198301,1983,163,62,P-27,59.98433,-174.58900,10130,0.2925090056,1.0746106009,4.6528482
37,198301,1983,163,62,P-27,59.98433,-174.58900,10130,0.194934363,0.8596884807,4.6528482
37,198301,1983,164,62,Q-27,60.31683,-174.71100,10130,1.9834617861,5.8445343473,4.6197008
37,198301,1983,164,62,Q-27,60.31683,-174.71100,10130,5.0271653956,17.100674572,4.6197008
37,198301,1983,165,41,R-27,60.64917,-174.75717,10130,2.6155352767,9.1165398282,4.3876296
37,198301,1983,166,61,R-29,60.65900,-176.19133,10130,0.474988095,4.1890179867,4.2969498
37,198301,1983,166,61,R-29,60.65900,-176.19133,10130,0.897380742,6.28352698,4.2969498
37,198301,1983,167,61,Q-29,60.35200,-176.03450,10130,0.2192703273,1.6922737501,4.1364466
37,198301,1983,167,61,Q-29,60.35200,-176.03450,10130,0.2741483475,1.2087669644,4.1364466
37,198301,1983,168,61,P-29,60.02000,-175.93750,10130,1.3329471626,14.10526098,4.253732
37,198301,1983,168,61,P-29,60.02000,-175.93750,10130,0.6930384895,3.5263152451,4.253732
37,198301,1983,169,61,O-29,59.68333,-175.86000,10130,0.2707338179,6.1882015528,4.5247395
37,198301,1983,169,61,O-29,59.68333,-175.86000,10130,0.080225613,1.5470503882,4.5247395
37,198301,1983,170,61,N-29,59.34167,-175.75167,10130,1.0790086224,8.8656019079,4.6246155
37,198301,1983,170,61,N-29,59.34167,-175.75167,10130,0.2452095747,1.5136393501,4.6246155
37,198301,1983,171,61,M-29,59.01933,-175.73667,10130,0.242859285,2.3284686965,4.294668
37,198301,1983,172,61,L-29,58.69667,-175.54017,10130,4.6126776758,47.148323773,4.326771
37,198301,1983,173,61,L-31,58.67833,-176.81817,10130,0.2447907737,4.6939745678,4.2607815
37,198301,1983,174,61,M-31,58.97867,-176.95117,10130,19.714503833,71.573517842,4.6246155
37,198301,1983,175,61,M-32,59.00200,-177.55533,10130,3.9974420352,23.224064112,4.822584
37,198301,1983,176,61,N-31,59.35550,-177.07283,10130,21.137202088,114.67302565,4.6567185
37,198301,1983,177,61,O-31,59.64983,-177.14833,10130,147.56236759,383.21499764,4.9606618
37,198301,1983,178,61,P-31,59.99083,-177.20717,10130,1.8281575184,6.4877081522,5.086542
37,198301,1983,179,61,Q-31,60.32383,-177.37083,10130,0.3183353866,5.6129665139,4.9884495
37,198301,1983,179,61,Q-31,60.32383,-177.37083,10130,0.118273223,0.6013892694,4.9884495
37,198301,1983,180,61,R-31,60.64100,-177.47850,10130,0.1906826407,0.840937776,4.7565945
37,198301,1983,180,61,R-31,60.64100,-177.47850,10130,0.3050501782,1.2614066639,4.7565945
1,198303,1983,1,10,F-14,56.65650,-159.75717,10130,8.6011346133,30.368198384,4.1820064
1,198303,1983,2,10,G-14,56.99300,-159.70933,10130,1.4100742894,7.085800449,4.3749468
1,198303,1983,3,10,H-14,57.30917,-159.68333,10130,1.1427604774,10.122878245,4.445376
1,198303,1983,4,10,I-14,57.65967,-159.61833,10130,0.968244867,7.9770786192,4.6382895
1,198303,1983,5,10,J-14,57.98950,-159.59783,10130,0,0,4.341272
1,198303,1983,6,10,K-14,58.31533,-159.54050,10130,0.6239516144,1.2504040368,3.9987075
1,198303,1983,7,10,K-12,58.32983,-160.73383,10130,0,0,3.2172426
1,198303,1983,8,10,J-12,58.01167,-160.85683,10130,0.1870095406,0.867793692,4.6093905
1,198303,1983,9,31,I-12,57.67900,-160.88200,10130,7.7452102488,28.423948882,4.749516
